,background_max_distance,kernel_max_distance,textures_max_distance,textures_min_distance,barycenter_distance,group
3245,19.4164878389476,20.615528128088304,38.948684188300895,1.0,17.04478515208396,2
3247,22.67156809750927,21.095023109728988,42.5205832509386,1.0,19.59935582059577,2
3248,17.88854381999832,18.43908891458577,35.4682957019364,1.0,16.188626649261195,2
3254,16.15549442140351,17.88854381999832,32.526911934581186,1.0,14.44533974857672,2
3255,19.72308292331602,17.804493814764857,36.069377593742864,1.0,16.05090808774139,2
3258,20.248456731316587,21.95449840010015,41.03656905736639,1.0,18.591795662260058,2
3259,20.591260281974,21.95449840010015,38.948684188300895,1.0,16.628195773359646,2
3260,17.88854381999832,19.72308292331602,36.23534186398688,1.0,16.110289395151263,2
3262,16.55294535724685,16.492422502470642,30.479501308256346,1.0,13.700161870088168,2
3263,19.849433241279208,22.80350850198276,41.77319714841085,1.0,21.605537284581064,2
3264,21.02379604162864,18.788294228055936,36.23534186398688,1.0,16.72220250637322,2
3266,16.1245154965971,18.867962264113206,33.97057550292606,1.0,15.468224994797698,2
3267,17.204650534085253,19.313207915827967,35.35533905932738,1.0,16.166126136289048,2
3269,17.204650534085253,18.601075237738275,36.069377593742864,1.0,17.07867482122732,2
3271,17.029386365926403,19.209372712298546,36.7967389859482,1.0,19.224101003106487,2
3272,21.095023109728988,22.02271554554524,41.72529209005013,1.0,18.914548823282423,2
3274,22.84731931759173,22.20360331117452,42.5205832509386,1.0,19.112394573276774,2
3276,21.40093455903269,22.360679774997894,41.77319714841085,1.0,18.8878445974458,2
3279,24.04163056034261,19.209372712298546,46.75467891024384,3.605551275463989,24.919927770147197,2
3280,21.02379604162864,20.0,39.59797974644666,1.0,17.201173009959238,2
3288,19.235384061671343,20.0,38.2099463490856,1.0,17.53557566330559,2
3290,18.867962264113206,18.384776310850235,35.38361202590826,1.0,15.825097873838844,2
3291,17.204650534085253,17.204650534085253,33.97057550292606,1.0,16.596827673313836,2
3292,17.4928556845359,20.12461179749811,35.608987629529715,1.0,16.1764599941615,2
3293,18.027756377319943,16.401219466856727,33.94112549695428,1.0,15.697120727997364,2
3294,22.47220505424423,22.67156809750927,43.139309220245984,1.0,19.180701974721124,2
3295,16.1245154965971,18.027756377319943,32.55764119219941,1.0,15.094022645785282,2
3296,17.0,15.132745950421556,30.479501308256346,1.0,13.88286049197195,2
3297,17.11724276862369,15.811388300841896,30.479501308256346,1.0,13.52801697152932,2
3299,17.08800749063506,16.492422502470642,30.479501308256346,1.0,13.61912939418218,2
3300,14.866068747318506,17.46424919657298,30.4138126514911,1.0,12.766700210969011,2
3302,17.029386365926403,16.64331697709324,32.55764119219941,1.0,14.756677368531568,2
3303,16.1245154965971,16.55294535724685,30.4138126514911,1.0,13.49624368920216,2
3304,15.0,17.804493814764857,33.24154027718932,1.0,16.838460005775627,2
3305,14.317821063276352,15.811388300841896,29.0,1.0,12.843513773139188,2
3306,18.027756377319943,18.027756377319943,35.38361202590826,1.0,16.579798453887662,2
3307,18.384776310850235,17.08800749063506,33.421549934136806,1.0,14.813619767108426,2
3308,15.524174696260024,15.033296378372908,27.018512172212592,1.0,12.022836164411942,2
3310,22.67156809750927,18.384776310850235,39.6232255123179,1.0,16.453228465748513,2
3311,19.235384061671343,23.43074902771996,41.77319714841085,1.0,20.288770241529853,2
